"resp.id";"ques";"alt";"Price";"Brands";"Type";"Alcohol";"Age";"Sweetness";"label";"choice"
185;3323;4;"Cheap";"Cavit";"white";"18 Perc";"2 years";"semi-dry";"DOCG";0
185;3324;1;"Popular";"La-Vis";"white";"7 Perc";"5 years";"sweet";"DOCG";0
185;3324;2;"Cheap";"Toblino";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"IGT";0
185;3324;3;"Popular";"Mezzacorona";"rose";"18 Perc";"5 years";"semi-sweet";"IGT";1
185;3324;4;"Cheap";"La-Vis";"sparkling";"7 Perc";"3 years";"sweet";"No designation";0
185;3325;1;"Premium";"Mezzacorona";"sparkling";"7 Perc";"2 years";"semi-sweet";"DOCG";0
185;3325;2;"Cheap";"Mezzacorona";"sparkling";"5.5 Perc";"4 years";"dry";"DOCG";0
185;3325;3;"Luxury";"Cavit";"sparkling";"18 Perc";"4 years";"semi-dry";"No designation";0
185;3325;4;"Popular";"Mezzacorona";"rose";"18 Perc";"2 years";"semi-dry";"No designation";1
185;3326;1;"Luxury";"Mezzacorona";"red";"7 Perc";"2 years";"sweet";"IGT";0
185;3326;2;"Cheap";"Toblino";"white";"12 Perc";"5+ years";"semi-sweet";"No designation";0
185;3326;3;"Cheap";"Mezzacorona";"sparkling";"18 Perc";"1 year";"semi-sweet";"DOCG";1
185;3326;4;"Cheap";"Cavit";"red";"5.5 Perc";"4 years";"dry";"No designation";0
185;3327;1;"Popular";"La-Vis";"red";"7 Perc";"5 years";"semi-dry";"DOCG";0
185;3327;2;"Premium";"Toblino";"sparkling";"12 Perc";"5+ years";"semi-sweet";"IGT";0
185;3327;3;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"4 years";"sweet";"DOC";0
185;3327;4;"Popular";"Mezzacorona";"red";"18 Perc";"3 years";"sweet";"DOCG";1
185;3328;1;"Popular";"Mezzacorona";"red";"7 Perc";"3 years";"sweet";"DOCG";0
185;3328;2;"Luxury";"Cavit";"sparkling";"18 Perc";"4 years";"dry";"No designation";1
185;3328;3;"Luxury";"Cavit";"rose";"18 Perc";"5+ years";"sweet";"DOC";0
185;3328;4;"Premium";"La-Vis";"sparkling";"18 Perc";"2 years";"dry";"DOCG";0
185;3329;1;"Popular";"La-Vis";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"DOC";0
185;3329;2;"Cheap";"Cavit";"red";"18 Perc";"5+ years";"semi-dry";"DOC";1
185;3329;3;"Premium";"La-Vis";"white";"7 Perc";"5+ years";"dry";"DOCG";0
185;3329;4;"Luxury";"Toblino";"sparkling";"5.5 Perc";"5+ years";"dry";"DOCG";0
185;3330;1;"Popular";"Toblino";"rose";"18 Perc";"2 years";"semi-dry";"IGT";0
185;3330;2;"Luxury";"La-Vis";"sparkling";"18 Perc";"4 years";"semi-dry";"IGT";1
185;3330;3;"Premium";"Mezzacorona";"red";"12 Perc";"1 year";"sweet";"No designation";0
185;3330;4;"Luxury";"Mezzacorona";"sparkling";"5.5 Perc";"2 years";"dry";"DOC";0
186;3331;1;"Popular";"Toblino";"rose";"7 Perc";"3 years";"dry";"No designation";0
186;3331;2;"Luxury";"La-Vis";"red";"12 Perc";"1 year";"dry";"No designation";0
186;3331;3;"Cheap";"Cavit";"rose";"12 Perc";"4 years";"semi-sweet";"DOC";1
186;3331;4;"Luxury";"Toblino";"sparkling";"18 Perc";"3 years";"dry";"No designation";0
186;3332;1;"Luxury";"Mezzacorona";"white";"18 Perc";"1 year";"semi-sweet";"DOCG";0
186;3332;2;"Popular";"Mezzacorona";"rose";"7 Perc";"3 years";"sweet";"DOC";1
186;3332;3;"Luxury";"Cavit";"rose";"7 Perc";"5+ years";"semi-dry";"No designation";0
186;3332;4;"Popular";"La-Vis";"white";"18 Perc";"4 years";"semi-dry";"DOCG";0
186;3333;1;"Popular";"Mezzacorona";"sparkling";"7 Perc";"1 year";"semi-sweet";"IGT";0
186;3333;2;"Popular";"La-Vis";"sparkling";"5.5 Perc";"4 years";"dry";"IGT";0
186;3333;3;"Premium";"Toblino";"rose";"7 Perc";"5 years";"semi-sweet";"DOCG";1
186;3333;4;"Luxury";"Mezzacorona";"sparkling";"18 Perc";"4 years";"dry";"No designation";0
186;3334;1;"Luxury";"La-Vis";"sparkling";"18 Perc";"4 years";"semi-dry";"No designation";0
186;3334;2;"Popular";"Mezzacorona";"red";"12 Perc";"1 year";"dry";"DOC";1
186;3334;3;"Cheap";"Toblino";"sparkling";"5.5 Perc";"4 years";"semi-sweet";"DOC";0
186;3334;4;"Luxury";"La-Vis";"white";"5.5 Perc";"4 years";"dry";"No designation";0
186;3335;1;"Cheap";"Toblino";"red";"18 Perc";"3 years";"sweet";"DOC";0
186;3335;2;"Cheap";"La-Vis";"red";"12 Perc";"3 years";"sweet";"DOCG";0
186;3335;3;"Luxury";"La-Vis";"rose";"12 Perc";"3 years";"sweet";"DOC";0
186;3335;4;"Luxury";"Cavit";"rose";"12 Perc";"2 years";"semi-dry";"DOC";1
186;3336;1;"Premium";"Cavit";"sparkling";"12 Perc";"4 years";"semi-dry";"IGT";0
186;3336;2;"Cheap";"Toblino";"white";"5.5 Perc";"5+ years";"dry";"DOC";0
186;3336;3;"Premium";"Cavit";"sparkling";"12 Perc";"1 year";"sweet";"DOCG";0
186;3336;4;"Cheap";"Cavit";"rose";"5.5 Perc";"5+ years";"dry";"No designation";1
186;3337;1;"Luxury";"Toblino";"sparkling";"18 Perc";"1 year";"dry";"No designation";0
186;3337;2;"Premium";"Mezzacorona";"white";"12 Perc";"1 year";"dry";"DOCG";0
186;3337;3;"Premium";"Mezzacorona";"white";"5.5 Perc";"5+ years";"semi-sweet";"No designation";1
186;3337;4;"Premium";"Toblino";"sparkling";"7 Perc";"5 years";"dry";"DOCG";0
186;3338;1;"Cheap";"Cavit";"red";"18 Perc";"3 years";"sweet";"IGT";0
186;3338;2;"Popular";"La-Vis";"rose";"7 Perc";"5 years";"sweet";"DOCG";0
186;3338;3;"Popular";"Mezzacorona";"rose";"7 Perc";"4 years";"dry";"DOC";1
186;3338;4;"Popular";"La-Vis";"white";"7 Perc";"3 years";"semi-sweet";"DOCG";0
186;3339;1;"Cheap";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-sweet";"DOC";1
186;3339;2;"Premium";"Toblino";"sparkling";"7 Perc";"4 years";"sweet";"DOC";0
186;3339;3;"Cheap";"Toblino";"red";"18 Perc";"5+ years";"sweet";"No designation";0
186;3339;4;"Premium";"Toblino";"sparkling";"5.5 Perc";"5 years";"semi-sweet";"DOC";0
186;3340;1;"Cheap";"Cavit";"red";"5.5 Perc";"2 years";"semi-sweet";"IGT";0
186;3340;2;"Popular";"Cavit";"rose";"12 Perc";"1 year";"semi-dry";"DOCG";0
186;3340;3;"Premium";"Cavit";"sparkling";"12 Perc";"5+ years";"semi-dry";"No designation";1
186;3340;4;"Luxury";"Cavit";"sparkling";"5.5 Perc";"5+ years";"dry";"IGT";0
186;3341;1;"Cheap";"Toblino";"sparkling";"5.5 Perc";"4 years";"sweet";"DOC";0
186;3341;2;"Cheap";"Cavit";"white";"12 Perc";"2 years";"semi-sweet";"DOC";1
186;3341;3;"Luxury";"Toblino";"rose";"7 Perc";"2 years";"sweet";"DOC";0
186;3341;4;"Premium";"Cavit";"sparkling";"7 Perc";"3 years";"semi-sweet";"IGT";0
186;3342;1;"Premium";"Toblino";"rose";"7 Perc";"2 years";"semi-sweet";"IGT";0
186;3342;2;"Luxury";"Toblino";"white";"12 Perc";"2 years";"dry";"IGT";0
186;3342;3;"Premium";"Toblino";"white";"12 Perc";"5+ years";"semi-dry";"DOC";1
186;3342;4;"Popular";"Toblino";"sparkling";"12 Perc";"5 years";"sweet";"DOCG";0
186;3343;1;"Popular";"Cavit";"white";"18 Perc";"1 year";"semi-dry";"No designation";0
186;3343;2;"Premium";"Toblino";"rose";"7 Perc";"3 years";"semi-dry";"IGT";0
186;3343;3;"Cheap";"La-Vis";"red";"18 Perc";"1 year";"dry";"No designation";0
186;3343;4;"Cheap";"Mezzacorona";"rose";"12 Perc";"2 years";"dry";"IGT";1
186;3344;1;"Popular";"Cavit";"white";"18 Perc";"5 years";"semi-sweet";"DOC";1
186;3344;2;"Luxury";"Toblino";"white";"7 Perc";"2 years";"sweet";"No designation";0
186;3344;3;"Luxury";"La-Vis";"white";"5.5 Perc";"1 year";"sweet";"IGT";0
186;3344;4;"Cheap";"Mezzacorona";"white";"7 Perc";"1 year";"dry";"No designation";0
186;3345;1;"Cheap";"Cavit";"red";"18 Perc";"1 year";"sweet";"No designation";0
186;3345;2;"Luxury";"Cavit";"rose";"7 Perc";"1 year";"dry";"No designation";1
186;3345;3;"Luxury";"Cavit";"white";"5.5 Perc";"5+ years";"semi-dry";"DOCG";0
186;3345;4;"Popular";"Cavit";"red";"18 Perc";"2 years";"sweet";"DOC";0
186;3346;1;"Popular";"La-Vis";"rose";"18 Perc";"3 years";"semi-dry";"DOCG";1
186;3346;2;"Luxury";"Mezzacorona";"white";"7 Perc";"5 years";"semi-sweet";"IGT";0
186;3346;3;"Luxury";"Mezzacorona";"white";"5.5 Perc";"2 years";"semi-dry";"No designation";0
186;3346;4;"Luxury";"Cavit";"white";"7 Perc";"3 years";"sweet";"DOCG";0
186;3347;1;"Premium";"La-Vis";"rose";"12 Perc";"5+ years";"semi-sweet";"DOC";1
186;3347;2;"Premium";"La-Vis";"rose";"18 Perc";"4 years";"semi-sweet";"DOC";0
186;3347;3;"Luxury";"Cavit";"rose";"12 Perc";"3 years";"dry";"IGT";0
186;3347;4;"Cheap";"Cavit";"red";"12 Perc";"3 years";"semi-dry";"No designation";0
186;3348;1;"Luxury";"Mezzacorona";"sparkling";"7 Perc";"1 year";"dry";"No designation";0
186;3348;2;"Premium";"Cavit";"rose";"18 Perc";"5+ years";"sweet";"DOCG";1
186;3348;3;"Cheap";"La-Vis";"white";"18 Perc";"4 years";"semi-dry";"DOC";0
186;3348;4;"Popular";"Mezzacorona";"red";"7 Perc";"5 years";"semi-dry";"No designation";0
187;3349;1;"Popular";"Mezzacorona";"white";"5.5 Perc";"3 years";"sweet";"DOC";1
187;3349;2;"Premium";"Toblino";"rose";"5.5 Perc";"5 years";"dry";"DOC";0
187;3349;3;"Cheap";"La-Vis";"rose";"7 Perc";"1 year";"semi-dry";"IGT";0
187;3349;4;"Popular";"Toblino";"rose";"7 Perc";"4 years";"dry";"No designation";0
187;3350;1;"Premium";"Cavit";"sparkling";"12 Perc";"5+ years";"sweet";"DOC";1
187;3350;2;"Premium";"Mezzacorona";"rose";"12 Perc";"1 year";"semi-dry";"No designation";0
187;3350;3;"Cheap";"Cavit";"white";"5.5 Perc";"4 years";"semi-dry";"DOC";0
187;3350;4;"Luxury";"Toblino";"white";"18 Perc";"3 years";"semi-sweet";"IGT";0
187;3351;1;"Luxury";"Toblino";"white";"18 Perc";"2 years";"semi-sweet";"IGT";0
187;3351;2;"Cheap";"La-Vis";"rose";"18 Perc";"2 years";"semi-dry";"DOC";0
187;3351;3;"Cheap";"Mezzacorona";"rose";"18 Perc";"5 years";"dry";"DOCG";1
187;3351;4;"Premium";"Toblino";"red";"12 Perc";"5 years";"semi-dry";"IGT";0
187;3352;1;"Luxury";"Cavit";"rose";"7 Perc";"5+ years";"sweet";"DOCG";0
187;3352;2;"Premium";"Cavit";"white";"12 Perc";"5 years";"sweet";"No designation";1
187;3352;3;"Luxury";"Mezzacorona";"white";"5.5 Perc";"1 year";"dry";"DOCG";0
187;3352;4;"Popular";"Mezzacorona";"white";"18 Perc";"3 years";"semi-sweet";"DOC";0
187;3353;1;"Cheap";"Mezzacorona";"rose";"12 Perc";"3 years";"sweet";"DOCG";1
187;3353;2;"Luxury";"Mezzacorona";"white";"18 Perc";"2 years";"dry";"No designation";0
187;3353;3;"Popular";"La-Vis";"sparkling";"5.5 Perc";"1 year";"dry";"No designation";0
187;3353;4;"Premium";"Mezzacorona";"white";"7 Perc";"4 years";"semi-sweet";"DOC";0
187;3354;1;"Cheap";"Toblino";"white";"7 Perc";"5+ years";"dry";"No designation";0
187;3354;2;"Luxury";"Toblino";"red";"7 Perc";"3 years";"semi-dry";"No designation";0
187;3354;3;"Cheap";"Mezzacorona";"red";"18 Perc";"3 years";"dry";"DOC";1
187;3354;4;"Popular";"Toblino";"sparkling";"18 Perc";"3 years";"semi-sweet";"No designation";0
187;3355;1;"Luxury";"Mezzacorona";"sparkling";"7 Perc";"3 years";"semi-dry";"No designation";0
187;3355;2;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"2 years";"dry";"DOCG";0
187;3355;3;"Popular";"Cavit";"rose";"12 Perc";"3 years";"semi-dry";"IGT";0
187;3355;4;"Popular";"Toblino";"rose";"12 Perc";"3 years";"semi-sweet";"DOCG";1
187;3356;1;"Premium";"La-Vis";"rose";"7 Perc";"2 years";"dry";"DOCG";0
187;3356;2;"Premium";"Toblino";"sparkling";"18 Perc";"3 years";"dry";"IGT";0
187;3356;3;"Cheap";"La-Vis";"red";"18 Perc";"4 years";"semi-sweet";"No designation";1
187;3356;4;"Luxury";"Cavit";"white";"18 Perc";"4 years";"sweet";"DOC";0
187;3357;1;"Luxury";"Mezzacorona";"rose";"7 Perc";"3 years";"dry";"IGT";0
187;3357;2;"Luxury";"Toblino";"white";"5.5 Perc";"4 years";"semi-dry";"No designation";0
187;3357;3;"Cheap";"Cavit";"sparkling";"5.5 Perc";"4 years";"semi-dry";"DOCG";1
187;3357;4;"Luxury";"Mezzacorona";"sparkling";"7 Perc";"3 years";"semi-dry";"DOCG";0
187;3358;1;"Premium";"Cavit";"white";"18 Perc";"5+ years";"dry";"IGT";0
187;3358;2;"Cheap";"Cavit";"sparkling";"18 Perc";"3 years";"semi-dry";"DOC";0
187;3358;3;"Premium";"La-Vis";"rose";"18 Perc";"5 years";"dry";"DOC";1
187;3358;4;"Luxury";"La-Vis";"white";"5.5 Perc";"4 years";"sweet";"IGT";0
187;3359;1;"Premium";"Mezzacorona";"red";"18 Perc";"5+ years";"sweet";"DOC";1
187;3359;2;"Cheap";"Toblino";"sparkling";"7 Perc";"2 years";"semi-dry";"No designation";0
187;3359;3;"Luxury";"Mezzacorona";"red";"12 Perc";"5 years";"sweet";"DOCG";0
187;3359;4;"Cheap";"Cavit";"red";"7 Perc";"3 years";"semi-sweet";"No designation";0
187;3360;1;"Cheap";"Mezzacorona";"white";"7 Perc";"5+ years";"semi-dry";"DOC";0
187;3360;2;"Luxury";"Toblino";"sparkling";"12 Perc";"3 years";"semi-sweet";"IGT";1
187;3360;3;"Luxury";"Cavit";"red";"12 Perc";"5+ years";"semi-dry";"DOC";0
187;3360;4;"Premium";"Toblino";"white";"7 Perc";"1 year";"semi-sweet";"DOC";0
187;3361;1;"Popular";"Toblino";"rose";"7 Perc";"5 years";"dry";"IGT";0
187;3361;2;"Cheap";"Toblino";"rose";"18 Perc";"5+ years";"semi-dry";"IGT";1
187;3361;3;"Luxury";"Cavit";"red";"12 Perc";"2 years";"semi-sweet";"DOCG";0
187;3361;4;"Popular";"La-Vis";"white";"7 Perc";"2 years";"semi-dry";"DOCG";0
187;3362;1;"Cheap";"Toblino";"rose";"5.5 Perc";"2 years";"semi-sweet";"IGT";0
187;3362;2;"Luxury";"Mezzacorona";"red";"12 Perc";"2 years";"semi-dry";"IGT";0
187;3362;3;"Luxury";"Mezzacorona";"red";"12 Perc";"4 years";"dry";"No designation";1
187;3362;4;"Cheap";"Cavit";"white";"7 Perc";"1 year";"semi-dry";"DOCG";0
187;3363;1;"Popular";"Cavit";"white";"18 Perc";"5+ years";"semi-dry";"No designation";0
187;3363;2;"Luxury";"Cavit";"sparkling";"12 Perc";"1 year";"dry";"DOCG";0
187;3363;3;"Premium";"Toblino";"rose";"18 Perc";"4 years";"semi-sweet";"No designation";1
187;3363;4;"Premium";"Mezzacorona";"rose";"12 Perc";"5 years";"dry";"IGT";0
187;3364;1;"Luxury";"Mezzacorona";"white";"18 Perc";"2 years";"semi-sweet";"No designation";0
187;3364;2;"Premium";"Cavit";"red";"18 Perc";"2 years";"sweet";"No designation";1
187;3364;3;"Cheap";"Toblino";"white";"5.5 Perc";"1 year";"semi-dry";"DOC";0
187;3364;4;"Cheap";"Cavit";"red";"7 Perc";"2 years";"sweet";"DOCG";0
187;3365;1;"Popular";"Mezzacorona";"rose";"18 Perc";"4 years";"semi-dry";"IGT";1
187;3365;2;"Luxury";"Mezzacorona";"white";"18 Perc";"4 years";"semi-dry";"DOCG";0
187;3365;3;"Premium";"La-Vis";"red";"18 Perc";"5 years";"semi-dry";"No designation";0
187;3365;4;"Luxury";"Cavit";"rose";"18 Perc";"5 years";"dry";"No designation";0
187;3366;1;"Cheap";"Mezzacorona";"red";"18 Perc";"2 years";"sweet";"IGT";1
187;3366;2;"Luxury";"Mezzacorona";"white";"7 Perc";"5 years";"dry";"DOC";0
187;3366;3;"Popular";"La-Vis";"sparkling";"18 Perc";"2 years";"dry";"No designation";0
187;3366;4;"Luxury";"Cavit";"rose";"18 Perc";"5+ years";"semi-sweet";"IGT";0
188;3367;1;"Premium";"Cavit";"sparkling";"12 Perc";"5+ years";"sweet";"No designation";0
188;3367;2;"Cheap";"Cavit";"white";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
188;3367;3;"Cheap";"Toblino";"rose";"18 Perc";"5+ years";"dry";"DOCG";1
188;3367;4;"Popular";"Toblino";"white";"12 Perc";"5+ years";"dry";"DOC";0
188;3368;1;"Popular";"Cavit";"rose";"12 Perc";"5+ years";"sweet";"No designation";0
188;3368;2;"Luxury";"La-Vis";"white";"5.5 Perc";"3 years";"dry";"IGT";0
188;3368;3;"Luxury";"Toblino";"rose";"7 Perc";"4 years";"sweet";"DOC";0
188;3368;4;"Luxury";"La-Vis";"red";"5.5 Perc";"5+ years";"semi-dry";"DOCG";1
188;3369;1;"Popular";"Mezzacorona";"red";"7 Perc";"3 years";"semi-dry";"DOC";1
188;3369;2;"Popular";"Mezzacorona";"white";"7 Perc";"5 years";"sweet";"DOC";0
188;3369;3;"Popular";"Toblino";"rose";"12 Perc";"4 years";"semi-dry";"DOC";0
188;3369;4;"Premium";"Mezzacorona";"rose";"5.5 Perc";"5 years";"semi-sweet";"IGT";0
188;3370;1;"Cheap";"Toblino";"sparkling";"7 Perc";"1 year";"semi-sweet";"IGT";0
188;3370;2;"Luxury";"Cavit";"rose";"18 Perc";"1 year";"semi-dry";"IGT";1
188;3370;3;"Luxury";"Toblino";"white";"12 Perc";"1 year";"semi-sweet";"No designation";0
188;3370;4;"Luxury";"Cavit";"red";"5.5 Perc";"3 years";"semi-sweet";"DOC";0
188;3371;1;"Premium";"Mezzacorona";"red";"12 Perc";"4 years";"semi-dry";"No designation";0
188;3371;2;"Cheap";"Mezzacorona";"red";"12 Perc";"1 year";"semi-sweet";"DOC";1
188;3371;3;"Luxury";"Mezzacorona";"red";"12 Perc";"5 years";"semi-dry";"IGT";0
188;3371;4;"Premium";"La-Vis";"sparkling";"5.5 Perc";"4 years";"semi-dry";"No designation";0
188;3372;1;"Luxury";"Mezzacorona";"white";"5.5 Perc";"5+ years";"semi-dry";"DOC";0
188;3372;2;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"1 year";"semi-dry";"No designation";1
188;3372;3;"Popular";"Mezzacorona";"white";"5.5 Perc";"5 years";"dry";"DOC";0
188;3372;4;"Cheap";"Cavit";"rose";"7 Perc";"4 years";"sweet";"IGT";0
188;3373;1;"Luxury";"Toblino";"white";"18 Perc";"2 years";"sweet";"DOC";0
188;3373;2;"Cheap";"La-Vis";"rose";"7 Perc";"5+ years";"semi-sweet";"IGT";0
188;3373;3;"Popular";"Toblino";"white";"12 Perc";"1 year";"sweet";"DOCG";0
188;3373;4;"Luxury";"Mezzacorona";"red";"18 Perc";"1 year";"dry";"DOCG";1
188;3374;1;"Popular";"Cavit";"sparkling";"5.5 Perc";"5+ years";"semi-sweet";"DOC";0
188;3374;2;"Popular";"Cavit";"sparkling";"12 Perc";"1 year";"dry";"DOCG";0
188;3374;3;"Premium";"Mezzacorona";"red";"18 Perc";"1 year";"semi-sweet";"DOCG";1
188;3374;4;"Premium";"Toblino";"red";"12 Perc";"1 year";"semi-dry";"No designation";0
188;3375;1;"Premium";"Mezzacorona";"sparkling";"18 Perc";"3 years";"sweet";"IGT";0
188;3375;2;"Luxury";"Mezzacorona";"red";"7 Perc";"5 years";"dry";"DOCG";0
188;3375;3;"Popular";"Mezzacorona";"sparkling";"5.5 Perc";"4 years";"dry";"DOCG";1
188;3375;4;"Luxury";"Mezzacorona";"white";"18 Perc";"4 years";"sweet";"IGT";0
188;3376;1;"Luxury";"Mezzacorona";"white";"5.5 Perc";"3 years";"dry";"DOCG";0
188;3376;2;"Popular";"Toblino";"red";"18 Perc";"2 years";"semi-dry";"IGT";1
188;3376;3;"Luxury";"La-Vis";"white";"12 Perc";"1 year";"semi-sweet";"DOC";0
188;3376;4;"Luxury";"La-Vis";"sparkling";"7 Perc";"2 years";"semi-dry";"DOCG";0
188;3377;1;"Luxury";"Mezzacorona";"red";"7 Perc";"5+ years";"semi-dry";"No designation";0
188;3377;2;"Premium";"Toblino";"rose";"5.5 Perc";"4 years";"semi-sweet";"DOC";0
188;3377;3;"Luxury";"Cavit";"white";"5.5 Perc";"1 year";"sweet";"IGT";0
188;3377;4;"Cheap";"Toblino";"rose";"5.5 Perc";"4 years";"semi-sweet";"No designation";1
188;3378;1;"Popular";"Mezzacorona";"sparkling";"18 Perc";"3 years";"sweet";"No designation";0
188;3378;2;"Cheap";"Toblino";"white";"5.5 Perc";"5 years";"sweet";"No designation";0
188;3378;3;"Cheap";"Mezzacorona";"red";"7 Perc";"3 years";"dry";"IGT";1
188;3378;4;"Premium";"Cavit";"rose";"5.5 Perc";"2 years";"sweet";"DOCG";0
188;3379;1;"Luxury";"Toblino";"white";"5.5 Perc";"1 year";"semi-dry";"No designation";0
188;3379;2;"Popular";"La-Vis";"sparkling";"5.5 Perc";"5 years";"dry";"DOC";0
188;3379;3;"Popular";"La-Vis";"red";"12 Perc";"5+ years";"semi-sweet";"DOCG";1
188;3379;4;"Premium";"La-Vis";"sparkling";"18 Perc";"4 years";"sweet";"IGT";0
188;3380;1;"Premium";"Mezzacorona";"white";"18 Perc";"4 years";"semi-dry";"DOC";1
188;3380;2;"Cheap";"Toblino";"rose";"18 Perc";"1 year";"semi-dry";"No designation";0
188;3380;3;"Premium";"Mezzacorona";"sparkling";"12 Perc";"3 years";"sweet";"No designation";0
188;3380;4;"Premium";"La-Vis";"white";"5.5 Perc";"1 year";"dry";"No designation";0
188;3381;1;"Popular";"Toblino";"white";"7 Perc";"2 years";"dry";"No designation";0
188;3381;2;"Cheap";"Cavit";"sparkling";"5.5 Perc";"4 years";"semi-sweet";"IGT";0
188;3381;3;"Luxury";"Cavit";"red";"5.5 Perc";"4 years";"semi-dry";"DOCG";1
188;3381;4;"Premium";"La-Vis";"white";"18 Perc";"5 years";"dry";"DOC";0
188;3382;1;"Luxury";"Cavit";"rose";"12 Perc";"5+ years";"dry";"DOC";1
188;3382;2;"Popular";"Toblino";"rose";"12 Perc";"4 years";"sweet";"IGT";0
188;3382;3;"Luxury";"Cavit";"sparkling";"7 Perc";"4 years";"semi-dry";"DOC";0
188;3382;4;"Premium";"La-Vis";"red";"5.5 Perc";"2 years";"semi-dry";"DOC";0
188;3383;1;"Luxury";"Cavit";"sparkling";"18 Perc";"3 years";"semi-sweet";"DOCG";0
188;3383;2;"Luxury";"Cavit";"red";"18 Perc";"5+ years";"semi-dry";"No designation";0
188;3383;3;"Cheap";"Cavit";"rose";"7 Perc";"5 years";"dry";"No designation";1
188;3383;4;"Premium";"Cavit";"sparkling";"18 Perc";"1 year";"semi-dry";"No designation";0
188;3384;1;"Luxury";"Toblino";"rose";"18 Perc";"5+ years";"dry";"IGT";0
188;3384;2;"Premium";"La-Vis";"white";"7 Perc";"3 years";"sweet";"DOCG";0
188;3384;3;"Premium";"Toblino";"white";"18 Perc";"1 year";"semi-dry";"IGT";0
188;3384;4;"Popular";"Cavit";"sparkling";"18 Perc";"2 years";"semi-sweet";"IGT";1
189;3385;1;"Cheap";"Mezzacorona";"white";"18 Perc";"2 years";"dry";"DOCG";0
189;3385;2;"Popular";"Toblino";"red";"12 Perc";"3 years";"semi-sweet";"DOCG";1
189;3385;3;"Premium";"Cavit";"white";"5.5 Perc";"5+ years";"semi-dry";"No designation";0
189;3385;4;"Luxury";"Mezzacorona";"sparkling";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
189;3386;1;"Cheap";"Toblino";"red";"5.5 Perc";"4 years";"semi-sweet";"IGT";1
189;3386;2;"Premium";"Cavit";"red";"5.5 Perc";"1 year";"sweet";"DOCG";0
189;3386;3;"Cheap";"Cavit";"sparkling";"18 Perc";"5 years";"dry";"No designation";0
189;3386;4;"Premium";"Toblino";"white";"7 Perc";"5+ years";"semi-sweet";"DOCG";0
189;3387;1;"Premium";"Cavit";"red";"12 Perc";"1 year";"dry";"DOC";1
189;3387;2;"Luxury";"Mezzacorona";"rose";"5.5 Perc";"1 year";"semi-dry";"IGT";0
189;3387;3;"Cheap";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-dry";"IGT";0
189;3387;4;"Popular";"La-Vis";"red";"5.5 Perc";"2 years";"semi-sweet";"DOC";0
189;3388;1;"Popular";"Mezzacorona";"sparkling";"18 Perc";"5+ years";"semi-dry";"DOCG";0
189;3388;2;"Luxury";"Mezzacorona";"rose";"7 Perc";"2 years";"dry";"No designation";0
189;3388;3;"Popular";"La-Vis";"red";"12 Perc";"3 years";"semi-sweet";"IGT";0
189;3388;4;"Cheap";"Mezzacorona";"rose";"18 Perc";"3 years";"semi-dry";"IGT";1
189;3389;1;"Luxury";"Cavit";"white";"7 Perc";"5 years";"sweet";"IGT";0
189;3389;2;"Popular";"Cavit";"red";"7 Perc";"3 years";"dry";"DOC";1
189;3389;3;"Cheap";"Toblino";"red";"18 Perc";"5+ years";"dry";"DOC";0
189;3389;4;"Premium";"Mezzacorona";"sparkling";"18 Perc";"1 year";"semi-dry";"IGT";0
189;3390;1;"Cheap";"Cavit";"white";"5.5 Perc";"2 years";"semi-sweet";"DOC";1
189;3390;2;"Luxury";"Cavit";"sparkling";"18 Perc";"5 years";"semi-dry";"IGT";0
189;3390;3;"Premium";"La-Vis";"white";"18 Perc";"1 year";"semi-sweet";"No designation";0
189;3390;4;"Luxury";"Mezzacorona";"red";"18 Perc";"4 years";"semi-dry";"No designation";0
189;3391;1;"Premium";"La-Vis";"red";"5.5 Perc";"3 years";"sweet";"DOC";1
189;3391;2;"Premium";"Cavit";"red";"12 Perc";"4 years";"sweet";"IGT";0
189;3391;3;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"1 year";"semi-dry";"DOC";0
189;3391;4;"Luxury";"Toblino";"sparkling";"7 Perc";"2 years";"semi-sweet";"No designation";0
189;3392;1;"Popular";"Toblino";"red";"12 Perc";"1 year";"sweet";"IGT";0
189;3392;2;"Popular";"La-Vis";"red";"5.5 Perc";"5+ years";"semi-sweet";"DOC";1
189;3392;3;"Cheap";"Toblino";"rose";"18 Perc";"3 years";"semi-sweet";"DOCG";0
189;3392;4;"Luxury";"Cavit";"red";"18 Perc";"1 year";"semi-dry";"DOC";0
189;3393;1;"Premium";"Cavit";"rose";"5.5 Perc";"2 years";"dry";"IGT";0
189;3393;2;"Premium";"Mezzacorona";"rose";"12 Perc";"5+ years";"semi-sweet";"DOC";1
